current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,previous_image,all_blanks_list
images/stimuli_labeled/coco_shared_167__red_telephone_booth.jpg,0,24,0,0,24,"relaxed
cats
dogs","[13, 21, 35]"
images/stimuli_labeled/coco_shared_895__bench_on_path.jpg,1,25,0,0,24,"red
telephone
booth","[13, 21, 35]"
images/stimuli_labeled/coco_shared_197__vintage_doubledecker_bus.jpg,0,26,0,0,24,"bench
on
path","[13, 21, 35]"
images/stimuli_labeled/album16__father_daughter_embrace.jpg,1,27,0,0,24,"vintage
doubledecker
bus","[13, 21, 35]"
images/stimuli_labeled/coco_shared_845__woman_walking_telephoning.jpg,1,28,0,0,24,"father
daughter
embrace","[13, 21, 35]"
images/stimuli_labeled/extra10__smiling_violinist_performing.jpg,1,29,0,0,24,"woman
walking
telephoning","[13, 21, 35]"
images/stimuli_labeled/coco_shared_488__urban_stadium_view.jpg,0,30,0,0,24,"smiling
violinist
performing","[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_26750__clock_purse_vintage.jpg,0,31,0,0,24,"urban
stadium
view","[13, 21, 35]"
images/stimuli_labeled/coco_shared_659__ornate_outdoor_clock.jpg,0,32,0,0,24,"clock
purse
vintage","[13, 21, 35]"
images/stimuli_labeled/coco_shared_185__horse_statue_silhouette.jpg,0,33,0,0,24,"ornate
outdoor
clock","[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_8313__man_cat_bed.jpg,0,34,0,0,24,"horse
statue
silhouette","[13, 21, 35]"
blank.jpg,0,35,1,1,24,"man
cat
bed","[13, 21, 35]"
images/stimuli_labeled/coco_shared_22__ornate_clock_tower.jpg,1,0,0,0,25,blank,"[11, 18, 35]"
images/stimuli_labeled/coco_shared_512__red_doubledecker_bus.jpg,0,1,0,0,25,"ornate
clock
tower","[11, 18, 35]"
images/stimuli_labeled/coco_shared_650__rainbow_umbrella_person.jpg,1,2,0,0,25,"red
doubledecker
bus","[11, 18, 35]"
images/stimuli_labeled/coco_shared_569__outdoor_bar_umbrella.jpg,0,3,0,0,25,"rainbow
umbrella
person","[11, 18, 35]"
images/stimuli_labeled/coco_shared_300__cat_on_quilt.jpg,1,4,0,0,25,"outdoor
bar
umbrella","[11, 18, 35]"
images/stimuli_labeled/coco_nonshared_44400__reclining_figure_sculpture.jpg,0,5,0,0,25,"cat
on
quilt","[11, 18, 35]"
images/stimuli_labeled/album11__colorful_fruit_stand.jpg,0,6,0,0,25,"reclining
figure
sculpture","[11, 18, 35]"
images/stimuli_labeled/coco_shared_974__laptop_desk_lamp.jpg,1,7,0,0,25,"colorful
fruit
stand","[11, 18, 35]"
images/stimuli_labeled/coco_shared_275__cozy_hotel_bedroom.jpg,0,8,0,0,25,"laptop
desk
lamp","[11, 18, 35]"
images/stimuli_labeled/coco_shared_894__organized_computer_workspace.jpg,1,9,0,0,25,"cozy
hotel
bedroom","[11, 18, 35]"
images/stimuli_labeled/coco_shared_755__orange_dutch_train.jpg,1,10,0,0,25,"organized
computer
workspace","[11, 18, 35]"
blank.jpg,0,11,1,0,25,"orange
dutch
train","[11, 18, 35]"
images/stimuli_labeled/coco_shared_61__dining_table_arrangement.jpg,1,12,0,0,25,blank,"[11, 18, 35]"
images/stimuli_labeled/coco_nonshared_67237__hats_on_wall.jpg,0,13,0,0,25,"dining
table
arrangement","[11, 18, 35]"
images/stimuli_labeled/coco_nonshared_71324__political_rally_speaker.jpg,0,14,0,0,25,"hats
on
wall","[11, 18, 35]"
images/stimuli_labeled/coco_shared_135__man_speaking_microphone.jpg,0,15,0,0,25,"political
rally
speaker","[11, 18, 35]"
images/stimuli_labeled/coco_shared_682__old_rusty_hydrant.jpg,1,16,0,0,25,"man
speaking
microphone","[11, 18, 35]"
images/stimuli_labeled/coco_shared_970__small_white_bathroom.jpg,1,17,0,0,25,"old
rusty
hydrant","[11, 18, 35]"
blank.jpg,0,18,1,0,25,"small
white
bathroom","[11, 18, 35]"
images/stimuli_labeled/coco_shared_548__smartphone_flip_phone_charger.jpg,1,19,0,0,25,blank,"[11, 18, 35]"
images/stimuli_labeled/coco_nonshared_25009__woman_holding_stuffedanimal.jpg,0,20,0,0,25,"smartphone
flip
phone
charger","[11, 18, 35]"
images/stimuli_labeled/coco_shared_304__colorful_locomotive_approaching.jpg,0,21,0,0,25,"woman
holding
stuffedanimal","[11, 18, 35]"
images/stimuli_labeled/coco_shared_812__electric_freight_locomotive.jpg,1,22,0,0,25,"colorful
locomotive
approaching","[11, 18, 35]"
images/stimuli_labeled/coco_nonshared_21048__cats_on_bed.jpg,0,23,0,0,25,"electric
freight
locomotive","[11, 18, 35]"
images/stimuli_labeled/coco_shared_712__vintage_red_motorcycle.jpg,1,24,0,0,25,"cats
on
bed","[11, 18, 35]"
images/stimuli_labeled/coco_shared_196__patterned_rug_livingroom.jpg,1,25,0,0,25,"vintage
red
motorcycle","[11, 18, 35]"
images/stimuli_labeled/coco_shared_15__cluttered_living_room.jpg,0,26,0,0,25,"patterned
rug
livingroom","[11, 18, 35]"
images/stimuli_labeled/coco_shared_940__floral_bedding_set.jpg,1,27,0,0,25,"cluttered
living
room","[11, 18, 35]"
images/stimuli_labeled/coco_shared_486__pond_bench_reflection.jpg,1,28,0,0,25,"floral
bedding
set","[11, 18, 35]"
images/stimuli_labeled/coco_shared_231__vintage_steam_locomotive.jpg,0,29,0,0,25,"pond
bench
reflection","[11, 18, 35]"
images/stimuli_labeled/coco_nonshared_36566__cats_watching_tv.jpg,0,30,0,0,25,"vintage
steam
locomotive","[11, 18, 35]"
images/stimuli_labeled/coco_shared_282__colorful_fishing_boats.jpg,0,31,0,0,25,"cats
watching
tv","[11, 18, 35]"
images/stimuli_labeled/coco_shared_690__laptop_workspace_setup.jpg,0,32,0,0,25,"colorful
fishing
boats","[11, 18, 35]"
images/stimuli_labeled/coco_shared_112__modern_kitchen_interior.jpg,0,33,0,0,25,"laptop
workspace
setup","[11, 18, 35]"
images/stimuli_labeled/extra42__empire_state_building.jpg,1,34,0,0,25,"modern
kitchen
interior","[11, 18, 35]"
blank.jpg,0,35,1,1,25,"empire
state
building","[11, 18, 35]"
images/stimuli_labeled/coco_nonshared_50513__street_food_vendor.jpg,0,0,0,0,26,blank,"[13, 19, 35]"
images/stimuli_labeled/coco_nonshared_34013__dog_nose_computer.jpg,0,1,0,0,26,"street
food
vendor","[13, 19, 35]"
images/stimuli_labeled/coco_shared_630__cat_on_couch.jpg,1,2,0,0,26,"dog
nose
computer","[13, 19, 35]"
images/stimuli_labeled/coco_shared_242__thatched_beach_umbrellas.jpg,0,3,0,0,26,"cat
on
couch","[13, 19, 35]"
images/stimuli_labeled/coco_shared_272__broadway_street_sign.jpg,1,4,0,0,26,"thatched
beach
umbrellas","[13, 19, 35]"
images/stimuli_labeled/coco_shared_580__scissors_marker_gel.jpg,0,5,0,0,26,"broadway
street
sign","[13, 19, 35]"
images/stimuli_labeled/coco_shared_590__kite_between_trees.jpg,1,6,0,0,26,"scissors
marker
gel","[13, 19, 35]"
images/stimuli_labeled/coco_shared_464__historic_clock_tower.jpg,0,7,0,0,26,"kite
between
trees","[13, 19, 35]"
images/stimuli_labeled/extra15__oranges_in_storefront.jpg,1,8,0,0,26,"historic
clock
tower","[13, 19, 35]"
images/stimuli_labeled/coco_shared_40__person_flying_kite.jpg,0,9,0,0,26,"oranges
in
storefront","[13, 19, 35]"
images/stimuli_labeled/coco_nonshared_26969__abandoned_open_suitcase.jpg,0,10,0,0,26,"person
flying
kite","[13, 19, 35]"
images/stimuli_labeled/coco_shared_396__messy_coffee_table.jpg,1,11,0,0,26,"abandoned
open
suitcase","[13, 19, 35]"
images/stimuli_labeled/coco_shared_658__clock_tower_sculpture.jpg,0,12,0,0,26,"messy
coffee
table","[13, 19, 35]"
blank.jpg,0,13,1,0,26,"clock
tower
sculpture","[13, 19, 35]"
images/stimuli_labeled/target2__orange_square_container.jpg,1,14,0,0,26,blank,"[13, 19, 35]"
images/stimuli_labeled/coco_shared_779__luggage_compartment_packed.jpg,0,15,0,0,26,"orange
square
container","[13, 19, 35]"
images/stimuli_labeled/coco_shared_902__modern_kitchen_cabinets.jpg,1,16,0,0,26,"luggage
compartment
packed","[13, 19, 35]"
images/stimuli_labeled/coco_shared_282__colorful_fishing_boats.jpg,1,17,0,0,26,"modern
kitchen
cabinets","[13, 19, 35]"
images/stimuli_labeled/coco_nonshared_52184__umbrella_stiltwalker_street.jpg,0,18,0,0,26,"colorful
fishing
boats","[13, 19, 35]"
blank.jpg,0,19,1,0,26,"umbrella
stiltwalker
street","[13, 19, 35]"
images/stimuli_labeled/coco_nonshared_40582__lacecovered_bed.jpg,0,20,0,0,26,blank,"[13, 19, 35]"
images/stimuli_labeled/coco_nonshared_68501__person_jumping_bed.jpg,0,21,0,0,26,"lacecovered
bed","[13, 19, 35]"
images/stimuli_labeled/coco_shared_793__big_ben_london.jpg,1,22,0,0,26,"person
jumping
bed","[13, 19, 35]"
images/stimuli_labeled/coco_shared_613__solar_parking_meter.jpg,1,23,0,0,26,"big
ben
london","[13, 19, 35]"
images/stimuli_labeled/coco_shared_678__baby_teddy_laughing.jpg,0,24,0,0,26,"solar
parking
meter","[13, 19, 35]"
images/stimuli_labeled/coco_shared_924__birds_on_table.jpg,1,25,0,0,26,"baby
teddy
laughing","[13, 19, 35]"
images/stimuli_labeled/coco_nonshared_63211__antique_surgical_instruments.jpg,0,26,0,0,26,"birds
on
table","[13, 19, 35]"
images/stimuli_labeled/coco_nonshared_15592__dog_computer_mug.jpg,0,27,0,0,26,"antique
surgical
instruments","[13, 19, 35]"
images/stimuli_labeled/coco_nonshared_62829__hissing_black_cat.jpg,0,28,0,0,26,"dog
computer
mug","[13, 19, 35]"
images/stimuli_labeled/coco_shared_917__shetland_pony_grazing.jpg,1,29,0,0,26,"hissing
black
cat","[13, 19, 35]"
images/stimuli_labeled/coco_nonshared_12416__sleeper_cats_bed.jpg,0,30,0,0,26,"shetland
pony
grazing","[13, 19, 35]"
images/stimuli_labeled/extra49__smiling_elderly_man.jpg,1,31,0,0,26,"sleeper
cats
bed","[13, 19, 35]"
images/stimuli_labeled/extra2__rusty_metal_cabinet.jpg,0,32,0,0,26,"smiling
elderly
man","[13, 19, 35]"
images/stimuli_labeled/coco_nonshared_14582__two_sleeping_cats.jpg,0,33,0,0,26,"rusty
metal
cabinet","[13, 19, 35]"
images/stimuli_labeled/coco_shared_868__computer_workspace_setup.jpg,0,34,0,0,26,"two
sleeping
cats","[13, 19, 35]"
blank.jpg,0,35,1,1,26,"computer
workspace
setup","[13, 19, 35]"
images/stimuli_labeled/target1__musician_playing_trumpet.jpg,1,0,0,0,27,blank,"[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_15819__ancient_greek_amphora.jpg,0,1,0,0,27,"musician
playing
trumpet","[13, 21, 35]"
images/stimuli_labeled/coco_shared_239__kite_flying_rocks.jpg,1,2,0,0,27,"ancient
greek
amphora","[13, 21, 35]"
images/stimuli_labeled/coco_shared_213__compact_bathroom_television.jpg,1,3,0,0,27,"kite
flying
rocks","[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_19557__dog_hoarding_remotes.jpg,0,4,0,0,27,"compact
bathroom
television","[13, 21, 35]"
images/stimuli_labeled/coco_shared_80__teddy_bear_purplebow.jpg,1,5,0,0,27,"dog
hoarding
remotes","[13, 21, 35]"
images/stimuli_labeled/coco_shared_547__bedroom_bathroom_television.jpg,0,6,0,0,27,"teddy
bear
purplebow","[13, 21, 35]"
images/stimuli_labeled/coco_shared_806__umbrellas_rain_boots.jpg,0,7,0,0,27,"bedroom
bathroom
television","[13, 21, 35]"
images/stimuli_labeled/coco_shared_859__fluffy_cat_windowsill.jpg,1,8,0,0,27,"umbrellas
rain
boots","[13, 21, 35]"
images/stimuli_labeled/extra6__dog_in_snow.jpg,1,9,0,0,27,"fluffy
cat
windowsill","[13, 21, 35]"
images/stimuli_labeled/coco_shared_919__smiling_schoolchild_portrait.jpg,0,10,0,0,27,"dog
in
snow","[13, 21, 35]"
images/stimuli_labeled/coco_shared_706__dogs_playing_outdoors.jpg,1,11,0,0,27,"smiling
schoolchild
portrait","[13, 21, 35]"
images/stimuli_labeled/coco_shared_878__rainy_european_street.jpg,0,12,0,0,27,"dogs
playing
outdoors","[13, 21, 35]"
blank.jpg,0,13,1,0,27,"rainy
european
street","[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_24782__kitchen_utensils_lemon.jpg,0,14,0,0,27,blank,"[13, 21, 35]"
images/stimuli_labeled/extra30__man_trumpet_cat.jpg,0,15,0,0,27,"kitchen
utensils
lemon","[13, 21, 35]"
images/stimuli_labeled/coco_shared_398__traffic_signal_structure.jpg,0,16,0,0,27,"man
trumpet
cat","[13, 21, 35]"
images/stimuli_labeled/coco_shared_796__hospital_room_bed.jpg,0,17,0,0,27,"traffic
signal
structure","[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_54479__white_lacy_pillow.jpg,0,18,0,0,27,"hospital
room
bed","[13, 21, 35]"
images/stimuli_labeled/coco_shared_825__wooden_bunk_beds.jpg,1,19,0,0,27,"white
lacy
pillow","[13, 21, 35]"
images/stimuli_labeled/target2__orange_square_container.jpg,1,20,0,0,27,"wooden
bunk
beds","[13, 21, 35]"
blank.jpg,0,21,1,0,27,"orange
square
container","[13, 21, 35]"
images/stimuli_labeled/coco_shared_256__boat_on_lake.jpg,0,22,0,0,27,blank,"[13, 21, 35]"
images/stimuli_labeled/coco_shared_446__oval_bathroom_sink.jpg,1,23,0,0,27,"boat
on
lake","[13, 21, 35]"
images/stimuli_labeled/coco_shared_813__dogs_family_waterfront.jpg,0,24,0,0,27,"oval
bathroom
sink","[13, 21, 35]"
images/stimuli_labeled/coco_shared_692__yellow_commuter_trains.jpg,0,25,0,0,27,"dogs
family
waterfront","[13, 21, 35]"
images/stimuli_labeled/coco_shared_757__small_toilet_room.jpg,0,26,0,0,27,"yellow
commuter
trains","[13, 21, 35]"
images/stimuli_labeled/coco_shared_437__gps_devices_flowers.jpg,1,27,0,0,27,"small
toilet
room","[13, 21, 35]"
images/stimuli_labeled/coco_shared_540__white_clock_tower.jpg,1,28,0,0,27,"gps
devices
flowers","[13, 21, 35]"
images/stimuli_labeled/coco_shared_824__crowded_beach_umbrellas.jpg,1,29,0,0,27,"white
clock
tower","[13, 21, 35]"
images/stimuli_labeled/coco_shared_725__colorful_passenger_train.jpg,1,30,0,0,27,"crowded
beach
umbrellas","[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_12720__bicycle_sign_hydrant.jpg,0,31,0,0,27,"colorful
passenger
train","[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_31100__pink_scooter_coffee.jpg,0,32,0,0,27,"bicycle
sign
hydrant","[13, 21, 35]"
images/stimuli_labeled/coco_shared_278__cat_in_suitcase.jpg,1,33,0,0,27,"pink
scooter
coffee","[13, 21, 35]"
images/stimuli_labeled/coco_nonshared_11733__ancient_kitchen_recreation.jpg,0,34,0,0,27,"cat
in
suitcase","[13, 21, 35]"
blank.jpg,0,35,1,1,27,"ancient
kitchen
recreation","[13, 21, 35]"
images/stimuli_labeled/coco_shared_512__red_doubledecker_bus.jpg,1,0,0,0,28,blank,"[8, 23, 35]"
images/stimuli_labeled/coco_shared_398__traffic_signal_structure.jpg,1,1,0,0,28,"red
doubledecker
bus","[8, 23, 35]"
images/stimuli_labeled/coco_nonshared_21245__businessman_amid_protest.jpg,0,2,0,0,28,"traffic
signal
structure","[8, 23, 35]"
images/stimuli_labeled/coco_shared_571__cozy_living_room.jpg,0,3,0,0,28,"businessman
amid
protest","[8, 23, 35]"
images/stimuli_labeled/extra28__colorful_fruit_stand.jpg,1,4,0,0,28,"cozy
living
room","[8, 23, 35]"
images/stimuli_labeled/coco_shared_826__redcoated_porters_boarding.jpg,1,5,0,0,28,"colorful
fruit
stand","[8, 23, 35]"
images/stimuli_labeled/extra12__man_holding_trumpet.jpg,0,6,0,0,28,"redcoated
porters
boarding","[8, 23, 35]"
images/stimuli_labeled/coco_shared_407__cars_entering_freeway.jpg,0,7,0,0,28,"man
holding
trumpet","[8, 23, 35]"
blank.jpg,0,8,1,0,28,"cars
entering
freeway","[8, 23, 35]"
images/stimuli_labeled/coco_shared_926__bus_church_snow.jpg,1,9,0,0,28,blank,"[8, 23, 35]"
images/stimuli_labeled/coco_nonshared_51383__suited_man_briefcases.jpg,0,10,0,0,28,"bus
church
snow","[8, 23, 35]"
images/stimuli_labeled/coco_shared_553__fluffy_pomeranian_dog.jpg,0,11,0,0,28,"suited
man
briefcases","[8, 23, 35]"
images/stimuli_labeled/coco_shared_861__busy_restaurant_kitchen.jpg,1,12,0,0,28,"fluffy
pomeranian
dog","[8, 23, 35]"
images/stimuli_labeled/coco_shared_662__train_bridge_river.jpg,0,13,0,0,28,"busy
restaurant
kitchen","[8, 23, 35]"
images/stimuli_labeled/coco_shared_181__freight_train_locomotive.jpg,1,14,0,0,28,"train
bridge
river","[8, 23, 35]"
images/stimuli_labeled/coco_nonshared_23248__cats_touching_paws.jpg,0,15,0,0,28,"freight
train
locomotive","[8, 23, 35]"
images/stimuli_labeled/coco_nonshared_17737__snowcovered_bicycle.jpg,0,16,0,0,28,"cats
touching
paws","[8, 23, 35]"
images/stimuli_labeled/coco_shared_442__cozy_green_livingroom.jpg,1,17,0,0,28,"snowcovered
bicycle","[8, 23, 35]"
images/stimuli_labeled/extra34__statue_in_park.jpg,1,18,0,0,28,"cozy
green
livingroom","[8, 23, 35]"
images/stimuli_labeled/coco_nonshared_7912__cat_rocking_chair.jpg,0,19,0,0,28,"statue
in
park","[8, 23, 35]"
images/stimuli_labeled/coco_shared_904__elegant_kitchen_island.jpg,1,20,0,0,28,"cat
rocking
chair","[8, 23, 35]"
images/stimuli_labeled/coco_shared_604__vintage_orange_pickup.jpg,1,21,0,0,28,"elegant
kitchen
island","[8, 23, 35]"
images/stimuli_labeled/coco_shared_464__historic_clock_tower.jpg,1,22,0,0,28,"vintage
orange
pickup","[8, 23, 35]"
blank.jpg,0,23,1,0,28,"historic
clock
tower","[8, 23, 35]"
images/stimuli_labeled/coco_nonshared_9303__cats_bed_person.jpg,0,24,0,0,28,blank,"[8, 23, 35]"
images/stimuli_labeled/coco_nonshared_44375__television_shows_bedroom.jpg,0,25,0,0,28,"cats
bed
person","[8, 23, 35]"
images/stimuli_labeled/coco_shared_999__modern_urban_sunroom.jpg,0,26,0,0,28,"television
shows
bedroom","[8, 23, 35]"
images/stimuli_labeled/coco_shared_561__two_men_dining.jpg,1,27,0,0,28,"modern
urban
sunroom","[8, 23, 35]"
images/stimuli_labeled/coco_shared_209__official_government_meeting.jpg,1,28,0,0,28,"two
men
dining","[8, 23, 35]"
images/stimuli_labeled/coco_nonshared_69063__horse_bicycle_intersection.jpg,0,29,0,0,28,"official
government
meeting","[8, 23, 35]"
images/stimuli_labeled/extra31__elderly_man_portrait.jpg,1,30,0,0,28,"horse
bicycle
intersection","[8, 23, 35]"
images/stimuli_labeled/extra41__man_dog_stairs.jpg,0,31,0,0,28,"elderly
man
portrait","[8, 23, 35]"
images/stimuli_labeled/coco_shared_622__night_traffic_intersection.jpg,1,32,0,0,28,"man
dog
stairs","[8, 23, 35]"
images/stimuli_labeled/coco_shared_210__red_stop_sign.jpg,1,33,0,0,28,"night
traffic
intersection","[8, 23, 35]"
images/stimuli_labeled/coco_shared_356__green_fire_hydrant.jpg,1,34,0,0,28,"red
stop
sign","[8, 23, 35]"
blank.jpg,0,35,1,1,28,"green
fire
hydrant","[8, 23, 35]"
images/stimuli_labeled/coco_shared_872__boat_between_rocks.jpg,0,0,0,0,29,blank,"[12, 18, 35]"
images/stimuli_labeled/coco_nonshared_37856__ancient_pottery_artifacts.jpg,0,1,0,0,29,"boat
between
rocks","[12, 18, 35]"
images/stimuli_labeled/coco_nonshared_67146__antique_wicker_wheelchair.jpg,0,2,0,0,29,"ancient
pottery
artifacts","[12, 18, 35]"
images/stimuli_labeled/coco_shared_92__cyclist_on_street.jpg,0,3,0,0,29,"antique
wicker
wheelchair","[12, 18, 35]"
images/stimuli_labeled/coco_shared_606__man_on_phone.jpg,0,4,0,0,29,"cyclist
on
street","[12, 18, 35]"
images/stimuli_labeled/coco_shared_447__red_locomotive_approaching.jpg,1,5,0,0,29,"man
on
phone","[12, 18, 35]"
images/stimuli_labeled/coco_shared_288__colorful_locomotive_train.jpg,1,6,0,0,29,"red
locomotive
approaching","[12, 18, 35]"
images/stimuli_labeled/coco_shared_837__dog_in_mirror.jpg,0,7,0,0,29,"colorful
locomotive
train","[12, 18, 35]"
images/stimuli_labeled/coco_nonshared_5720__new_york_streetscape.jpg,0,8,0,0,29,"dog
in
mirror","[12, 18, 35]"
images/stimuli_labeled/coco_shared_963__high_heels_subway.jpg,1,9,0,0,29,"new
york
streetscape","[12, 18, 35]"
images/stimuli_labeled/coco_nonshared_48838__sleepy_dog_keyboard.jpg,0,10,0,0,29,"high
heels
subway","[12, 18, 35]"
images/stimuli_labeled/coco_shared_806__umbrellas_rain_boots.jpg,1,11,0,0,29,"sleepy
dog
keyboard","[12, 18, 35]"
blank.jpg,0,12,1,0,29,"umbrellas
rain
boots","[12, 18, 35]"
images/stimuli_labeled/coco_nonshared_21895__person_levitating_bed.jpg,0,13,0,0,29,blank,"[12, 18, 35]"
images/stimuli_labeled/coco_shared_620__urban_bus_scene.jpg,0,14,0,0,29,"person
levitating
bed","[12, 18, 35]"
images/stimuli_labeled/coco_shared_54__red_boat_buoy.jpg,1,15,0,0,29,"urban
bus
scene","[12, 18, 35]"
images/stimuli_labeled/coco_shared_197__vintage_doubledecker_bus.jpg,1,16,0,0,29,"red
boat
buoy","[12, 18, 35]"
images/stimuli_labeled/coco_shared_137__boats_marina_cityscape.jpg,0,17,0,0,29,"vintage
doubledecker
bus","[12, 18, 35]"
blank.jpg,0,18,1,0,29,"boats
marina
cityscape","[12, 18, 35]"
images/stimuli_labeled/extra29__trumpeter_in_park.jpg,0,19,0,0,29,blank,"[12, 18, 35]"
images/stimuli_labeled/coco_shared_849__man_with_beard.jpg,1,20,0,0,29,"trumpeter
in
park","[12, 18, 35]"
images/stimuli_labeled/coco_shared_153__red_fire_hydrant.jpg,1,21,0,0,29,"man
with
beard","[12, 18, 35]"
images/stimuli_labeled/coco_shared_873__colorful_city_buses.jpg,0,22,0,0,29,"red
fire
hydrant","[12, 18, 35]"
images/stimuli_labeled/coco_nonshared_49069__parking_meter_bicycle.jpg,0,23,0,0,29,"colorful
city
buses","[12, 18, 35]"
images/stimuli_labeled/coco_shared_568__elegant_bathroom_interior.jpg,1,24,0,0,29,"parking
meter
bicycle","[12, 18, 35]"
images/stimuli_labeled/coco_shared_473__cat_peeking_door.jpg,0,25,0,0,29,"elegant
bathroom
interior","[12, 18, 35]"
images/stimuli_labeled/coco_shared_745__clock_tower_spire.jpg,1,26,0,0,29,"cat
peeking
door","[12, 18, 35]"
images/stimuli_labeled/coco_shared_404__child_playing_frisbee.jpg,1,27,0,0,29,"clock
tower
spire","[12, 18, 35]"
images/stimuli_labeled/coco_shared_395__urban_traffic_intersection.jpg,1,28,0,0,29,"child
playing
frisbee","[12, 18, 35]"
images/stimuli_labeled/coco_shared_685__lighthouse_rocks_boat.jpg,0,29,0,0,29,"urban
traffic
intersection","[12, 18, 35]"
images/stimuli_labeled/coco_shared_610__retro_gas_station.jpg,1,30,0,0,29,"lighthouse
rocks
boat","[12, 18, 35]"
images/stimuli_labeled/extra12__man_holding_trumpet.jpg,1,31,0,0,29,"retro
gas
station","[12, 18, 35]"
images/stimuli_labeled/coco_shared_569__outdoor_bar_umbrella.jpg,1,32,0,0,29,"man
holding
trumpet","[12, 18, 35]"
images/stimuli_labeled/target0__man_dog_stairs.jpg,1,33,0,0,29,"outdoor
bar
umbrella","[12, 18, 35]"
images/stimuli_labeled/target2__orange_square_container.jpg,1,34,0,0,29,"man
dog
stairs","[12, 18, 35]"
blank.jpg,0,35,1,1,29,"orange
square
container","[12, 18, 35]"
images/stimuli_labeled/coco_shared_941__airport_luggage_carousel.jpg,1,0,0,0,30,blank,"[12, 20, 35]"
images/stimuli_labeled/coco_shared_875__dog_on_boat.jpg,1,1,0,0,30,"airport
luggage
carousel","[12, 20, 35]"
images/stimuli_labeled/coco_shared_874__pink_umbrella_foreground.jpg,1,2,0,0,30,"dog
on
boat","[12, 20, 35]"
images/stimuli_labeled/coco_shared_92__cyclist_on_street.jpg,1,3,0,0,30,"pink
umbrella
foreground","[12, 20, 35]"
images/stimuli_labeled/coco_nonshared_36930__turquoise_orange_collage.jpg,0,4,0,0,30,"cyclist
on
street","[12, 20, 35]"
images/stimuli_labeled/coco_shared_953__luxurious_white_kitchen.jpg,0,5,0,0,30,"turquoise
orange
collage","[12, 20, 35]"
images/stimuli_labeled/coco_shared_968__crowded_city_corner.jpg,0,6,0,0,30,"luxurious
white
kitchen","[12, 20, 35]"
images/stimuli_labeled/coco_shared_606__man_on_phone.jpg,1,7,0,0,30,"crowded
city
corner","[12, 20, 35]"
images/stimuli_labeled/coco_nonshared_43177__kittens_on_bathmat.jpg,0,8,0,0,30,"man
on
phone","[12, 20, 35]"
images/stimuli_labeled/coco_shared_220__karaoke_party_scene.jpg,0,9,0,0,30,"kittens
on
bathmat","[12, 20, 35]"
images/stimuli_labeled/coco_shared_781__child_holding_hairbrush.jpg,1,10,0,0,30,"karaoke
party
scene","[12, 20, 35]"
images/stimuli_labeled/coco_shared_612__cyclist_smoking_phone.jpg,0,11,0,0,30,"child
holding
hairbrush","[12, 20, 35]"
blank.jpg,0,12,1,0,30,"cyclist
smoking
phone","[12, 20, 35]"
images/stimuli_labeled/coco_shared_886__luxurious_hotel_room.jpg,0,13,0,0,30,blank,"[12, 20, 35]"
images/stimuli_labeled/coco_shared_819__laptop_mouse_notebook.jpg,1,14,0,0,30,"luxurious
hotel
room","[12, 20, 35]"
images/stimuli_labeled/coco_nonshared_810__messy_unmade_bed.jpg,0,15,0,0,30,"laptop
mouse
notebook","[12, 20, 35]"
images/stimuli_labeled/coco_nonshared_10648__cozy_bedroom_window.jpg,0,16,0,0,30,"messy
unmade
bed","[12, 20, 35]"
images/stimuli_labeled/coco_nonshared_4532__dog_drinking_water.jpg,0,17,0,0,30,"cozy
bedroom
window","[12, 20, 35]"
images/stimuli_labeled/coco_nonshared_11270__man_jumping_bed.jpg,0,18,0,0,30,"dog
drinking
water","[12, 20, 35]"
images/stimuli_labeled/coco_nonshared_16244__chihuahua_near_computer.jpg,0,19,0,0,30,"man
jumping
bed","[12, 20, 35]"
blank.jpg,0,20,1,0,30,"chihuahua
near
computer","[12, 20, 35]"
images/stimuli_labeled/album0__crouching_curiously.jpg,0,21,0,0,30,blank,"[12, 20, 35]"
images/stimuli_labeled/coco_shared_419__boy_dog_kite.jpg,1,22,0,0,30,"crouching
curiously","[12, 20, 35]"
images/stimuli_labeled/coco_shared_807__computer_desk_workspace.jpg,1,23,0,0,30,"boy
dog
kite","[12, 20, 35]"
images/stimuli_labeled/coco_nonshared_781__sleeping_with_cat.jpg,0,24,0,0,30,"computer
desk
workspace","[12, 20, 35]"
images/stimuli_labeled/coco_nonshared_58095__book_lobster_bedding.jpg,0,25,0,0,30,"sleeping
with
cat","[12, 20, 35]"
images/stimuli_labeled/coco_nonshared_44540__ornate_antique_commode.jpg,0,26,0,0,30,"book
lobster
bedding","[12, 20, 35]"
images/stimuli_labeled/coco_shared_915__childrens_outdoor_meal.jpg,1,27,0,0,30,"ornate
antique
commode","[12, 20, 35]"
images/stimuli_labeled/coco_shared_968__crowded_city_corner.jpg,1,28,0,0,30,"childrens
outdoor
meal","[12, 20, 35]"
